Module Code,Title,Credits
PY5013,REVIEW AND APPLICATION OF RESEARCH ON PHYSICAL ,9
PY5021,EVIDENCE BASED PRACTICE ,12
PY5022,INDEPENDENT LEARNING MODULE 3 ,9
PY5031,NEUROLOGICAL REHABILITATION ,9
PY5032,NEUROMUSCULOSKELETAL PHYSIOTHERAPY (PERIPHERAL) ,9
PY5041,PAIN MANAGEMENT ,9
PY5042,NEUROMUSCULOSKELETAL PHYSIOTHERAPY (SPINAL) ,9
PY5051,ADVANCES IN RHEUMATOLOGY AND ORTHOPAEDICS ,9
PY5052,RESEARCH METHODS IN PHYSICAL EDUCATION ,9
PY5061,"CURRICULUM, ASSESSMENT AND INSTRUCTION IN ",9
PY5062,"PROJECT (TEACHING PHYSICAL EDUCATION, SPORT AND ",15
PY5071,INDEPENDENT STUDY OF PROFESSIONAL PRACTICE IN ,9
PY5072,"SUSTAINABLE POSTURE, SEATING AND WHEELCHAIR ",9
PY5081,SEATING SOLUTIONS ,6
PY5082,PROVIDING POSTURE SEATING AND WHEELCHAIR MOBILITY ,12
PY5091,SUSTAINABLE WHEELCHAIR AND SEATING PROVISION ,3
PY5092,INDEPENDENT LEARNING MODULE 4 ,9
PY5101,SUSTAINABLE WHEELCHAIR PROVISION ,9
PY6001,DISSERTATION 1 ,15
PY6002,DISSERTATION 2 ,15
PY6003,APPLYING RESEARCH TO PRACTICE IN PHYSICAL EDUCATION ,3
PY6004,PHYSICAL EDUCATION TEACHERS BECOMING LIFELONG ,6
PY6005,PHYSICAL EDUCATION TEACHERS AS ADVOCATES AND ,3
PY6006,PHYSICAL EDUCATION TEACHERS AS PLANNERS AND ,3
PY6011,CURRICULUM AND ASSESSMENT IN PHYSICAL EDUCATION ,6
PY6012,APPLYING RESEARCH TO PRACTICE IN PHYSICAL EDUCATION ,3
PY6013,APPLIED FIELD WORK ,12
PY6014,DISSERTATION ,30
PY6021,TEACHING PHYSICAL EDUCATION ,6
PY6022,PHILOSOPHY OF PHYSICAL EDUCATION ,6
PY6023,YOUTH SPORT PROGRAMS DESIGN ,6
PY6031,ADVANCED PRINCIPLES OF SPORT PEDAGOGY ,6
PY6032,POLICY MAKING AND PRACTICAL CONTEXTS ,9
PY6033,PEDAGOGICAL ASPECTS OF YOUTH SPORT COACHING ,6
PY6041,PHYSICAL ACTIVITY PROMOTION AND POLICY ,9
PY6042,INCLUSIVE PEDAGOGIES: DISABILITY AND DIFFERENCE IN ,9
PY6043,DESIGNING A RESEARCH PROPOSAL ,6
PY6051,CRITICAL INQUIRY AND PRACTICAL APPLICATION OF SPORT ,9
PY6052,RESEARCHING LIVED EXPERIENCE ,6
PY6061,CURRICULUM AND INITIATIVE DEVELOPMENT ,6
SE4002,TEACHING SCIENCE 1 ,12
SE4006,SCIENCE TEACHING 3 ,6
SE4007,PROJECT 1 ,6
SE4014,TEACHING SCIENCE 1 ,6
SE4017,PROJECT 1 ,3
SE4018,PROJECT 2 ,3
SE4024,TEACHING SCIENCE 2 ,6
SE4034,INTRODUCTION TO SCIENCE PEDAGOGY ,6
SL5002,EDUCATING IN THE PROFESSIONAL CONTEXT ,9
SL5011,DEVELOPMENTAL DISABILITY ,6
SL5012,APHASIA MODELS TO MANAGEMENT ,9
SL5021,MANAGEMENT OF DEVELOMENTAL SPEECH DISORDERS ,9
SL5022,LANGUAGE DEVELOPMENT AND DISORDERS IN SCHOOL AGE ,9
SL5032,"MANAGEMENT OF EATING, DRINKING AND SWALLOWING ",9
SL5042,ROLE OF THE INTERMEDIARY: CONTEXT AND ,6
SL5052,ROLE OF THE INTERMEDIARY: METHODS AND TECHNIQUES ,9
SL6002,CLINICAL PRACTICE 2 ,12
SL6003,Developmental Speech Disorders ,6
SL6004,People with additional needs ,9
SL6005,Clinical Practise 3 ,18
SL6013,Linguistics for Speech and Language Therapists 1 ,6
SL6014,Aquired Neurological Speech and Language Disorders 1 ,6
SL6015,School Age Development Language Disorders ,6
SL6017,FOUNDATIONS OF SPEECH AND LANGUAGE THERAPY ,3
SL6019,LINGUISTIC FOUNDATIONS ,3
SL6024,Linguistics for Speech and Language Therapists 2 ,6
SL6025,Acquired Neurological Speech and Language Disorders 2 ,6
SL6027,FOUNDATIONS OF PHONETICS AND PHONOLOGY ,3
SL6029,PRACTICE EDUCATION 1A SUPPORTING COMMUNICATION ,3
SL6033,Pre- School Developmental Language Disorders ,6
SL6034,Speech and Language Therapy Project 1 ,6
SL6035,Speech and Language Therapy Project 2 ,6
SL6036,Speech and Language Therapy Project 3 ,18
SL6037,"SPEECH, LANGUAGE AND COMMUNICATION NEEDS IN THE ",9
SL6039,PRACTICE EDUCATION 1 (SLT) ,6
SL6041,INTRODUCTION TO HUMAN ANATOMY AND PHYSIOLOGY ,6
SL6042,LINGUISTIC CONTEXTS ,3
SL6043,Clinical Practice 1 ,6
SL6044,Clinical Practise 2 ,6
SL6045,COGNITIVE PSYCHOLOGY AND PSYCHOLINGUISTICS ,6
SL6046,CLINICAL PRACTICE 5 ,18
SL6048,PHONETICS AND PHONOLOGY FOR SPEECH AND LANGUAGE ,3
SL6049,PRACTICE EDUCATION 1B CLINICAL SKILLS FOR SPEECH ,3
SL6051,VOICE AND ONCOLOGY DISORDERS ,6
SL6052,"FEEDING, EATING, DRINKING & SWALLOWING ",6
SL6053,HUMAN ANATOMY ASSOCIATED WITH SPEECH AND HEARING ,6
SL6054,FLUENCY AND ABNORMAL AND SOCIAL PSYCHOLOGY ,6
SL6055,Clinical Practice 4 ,9
SL6056,"SPEECH, LANGUAGE AND COMMUNICATION NEEDS IN ",6
SL6058,DEVELOPMENTAL DISABILITIES ,6
SL6060,INTRODUCTION TO ACQUIRED DISORDERS OF ,3
SL6061,ANATOMY AND PHYSIOLOGY FOR SPEECH AND LANGUAGE ,6
SL6063,MOTOR SPEECH DISORDERS AND VOICE ,6
SL6064,"EATING, DRINKING AND SWALLOWING DISORDERS ",6
SL6065,CLINICAL PRACTICE 6 ,18
SL6066,CLINICAL REASONING ,3
SL6071,"VOICE, ONCOLOGY AND HEARING DISORDERS ",6
SL6073,PRACTICE EDUCATION 2 (SLT) ,18
SL6074,CLINICAL PRACTICE 5 ,6
SL6078,FLUENCY ,3
SL6079,PSYCHOLOGY FOR SPEECH AND LANGUAGE THERAPISTS ,6
SL6080,"SPEECH, LANGUAGE AND COMMUNICATION IN SPECIAL ",3
SL6081,ACQUIRED DISORDERS OF COMMUNICATION: COGNITION ,6
SL6082,PRACTICE EDUCATION 4 (SLT) ,12
SL6083,CONTEMPORARY ISSUES IN SPEECH AND LANGUAGE ,15
SL6085,AUDIOLOGY FOR SPEECH & LANGUAGE THERAPISTS ,3
SL6087,THERAPIES & TECHNOLOGIES ,6
SL6089,PRACTICE EDUCATION 3 (SLT) ,12
SL6091,FOUNDATIONS OF LINGUISTICS AND PHONETICS ,9
SL6101,FOUNDATIONS OF LINGUISTICS AND PHONETICS ,12
SL6104,PROFESSIONAL ISSUES/COMPLEX CASE INTERPRETATION ,6
SL6105,THERAPIES AND TECHNOLOGIES FOR SPEECH AND ,6
SL6111,FOUNDATIONS OF LINGUISTICS ,9
SL6112,"NEUROGENIC SPEECH, LANGUAGE AND COMMUNICATION ",12
SL6114,"FEEDING, EATING, DRINKING AND SWALLOWING THROUGH ",6
SL6115,ADVANCED CLINICAL DECISION-MAKING FOR SPEECH AND ,12
SL6121,CORE CONCEPTS AND FRAMEWORKS FOR SPEECH AND ,12
SL6122,"DEVELOPMENTAL SPEECH, LANGUAGE AND ",12
SL6124,ANALYTICAL TOOLS AND TECHNIQUES FOR SPEECH AND ,12
SL6125,PRACTICE EDUCATION 4 ,12
SL6131,FOUNDATIONS OF ANATOMY AND PHYSIOLOGY ,6
SL6132,PRACTICE EDUCATION 2 ,6
SL6134,PRACTICE EDUCATION 3 ,9
SL6141,PRACTICE EDUCATION 1 ,3
SL6144,"FLUENCY, VOICE AND HEARING THROUGH THE LIFESPAN ",6
SN4003,"SOCIAL SCIENCE 1, SOCIOLOGY OF HEALTH AND ILLNESS ",6
SN4015,"RESEARCH 1, QUALITATIVE METHODS ",6
SN4201,"SOCIAL SCIENCES 1, INTRODUCTION TO PSYCHOLOGY ",6
SN4202,SOCIAL SCIENCES 2: SOCIOLOGY OF HEALTH AND ILLNESS ,6
SO4014,SOCIOLOGY OF HEALTH AND ILLNESS FOR NURSING AND ,6
SO6052,SOCIOLOGY OF HEALTH AND ILLNESS FOR OCCUPATIONAL ,6
SS2001,INTRODUCTION TO HUMAN MOVEMENT STUDIES ,6
SS2011,"LIFESTYLE, FITNESS AND WELLNESS 1 ",3
SS2021,HEALTH RELATED PHYSICAL FITNESS ASSESSMENT ,6
SS2031,EXERCISE AND HEALTH FITNESS MANAGEMENT AND WORK ,3
SS2041,OCCUPATIONAL FIRST AID FOR EXERCISE AND PHYSICAL ,3
SS2051,APPLIED EXERCISE AND HEALTH FITNESS INSTRUCTION 1A ,6
SS2061,APPLIED EXERCISE AND HEALTH FITNESS INSTRUCTION 2A ,6
SS2071,APPLIED EXERCISE AND HEALTH FITNESS INSTRUCTION 3A ,6
SS2081,APPLIED EXERCISE AND HEALTH FITNESS INSTRUCTION 4A ,6
SS2092,EXERCISE AND FITNESS APPLICATIONS ,15
SS3001,PERSONAL TRAINING ,30
SS3002,"ADVANCED PERSONAL TRAINING, CORE STABILITY AND ",6
SS3003,ADULT LEARNING AND TEACHING METHODOLOGY IN THE ,6
SS3011,TEAM SPORTS FITNESS ,30
SS3012,"ADVANCED PERSONAL TRAINING, CLIENT CARE AND ",6
SS3013,RESEARCH SKILLS AND PROGRAMME DEVELOPMENT IN ,6
SS3021,HEALTH RELATED ACTIVITY FOR CHILDREN SPECIALIST ,15
SS3022,"ADVANCED PERSONAL TRAINING, PSYCHOLOGY OF ",6
SS3023,BEST PRACTICE IN THE TUITION OF EXERCISE AND HEALTH ,6
SS3031,FIT FOR LIFE: LIFESTYLE MANAGEMENT SPECIALIST ,15
SS3032,"ADVANCED PERSONAL TRAINING, POSTURE, MUSCLE ",6
SS3033,EXERCISE AND HEALTH FITNESS TUTOR EDUCATION: ,6
SS3041,AQUA EXERCISE AND FITNESS SPECIALIST ,15
SS3042,ADVANCED PERSONAL TRAINING AND EXERCISE ,6
SS3043,APPLIED MULTIMEDIA IN EXERCISE AND HEALTH FITNESS ,9
SS3051,ACTIVE AGEING FOR THE OLDER ADULT THROUGH ,15
SS3052,"PERSONAL TRAINING, CORE STABILITY AND RESISTANCE ",6
SS3053,TEACHING APPLICATIONS AND WORK PLACEMENT ,12
SS3061,FACILITY OPERATIONS IN EXERCISE AND HEALTH FITNESS ,15
SS3062,"PERSONAL TRAINING, CLIENT CARE AND FITNESS ",6
SS3063,FINAL PROJECT SUBMISSION ,15
SS3071,INCLUSIVE PHYSICAL ACTIVITY IN EXERCISE AND HEALTH ,15
SS3072,"PERSONAL TRAINING, PSYCHOLOGY OF EXERCISE ",6
SS3081,HEALTH RELATED ACTIVITY FOR TEENAGERS ,15
SS3082,"PERSONAL TRAINING, POSTURE, MUSCLE LENGTH ANALYSIS ",6
SS3091,STUDIO CYCLING - SPINNING ,15
SS3092,PERSONAL TRAINING AND EXERCISE PROGRAMMING ,6
SS3101,PILATES AND CORRECTIVE EXERCISE IN HEALTH FITNESS ,30
SS3111,STRENGTH AND CONDITIONING 1 ,15
SS3121,STRENGTH AND CONDITIONING 2 ,15
SS3131,INTRODUCTION TO PILATES & CORRECTIVE EXERCISE ,3
SS3141,ANATOMICAL AND PHYSIOLOGICAL ASPECTS OF PILATES & ,6
SS3151,METHODOLOGY AND APPLICATION OF PILATES & ,6
SS3161,PROGRAMME DEVELOPMENT IN PILATES & CORRECTIVE ,6
SS3171,PROGRAMME DEVELOPMENT IN PILATES & CORRECTIVE ,9
SS4011,INTRODUCTION TO HUMAN MOVEMENT STUDIES ,6
SS4012,EXERCISE AND HEALTH FITNESS FOR PHYSIOTHERAPISTS ,6
SS4021,"LIFESTYLE, FITNESS AND WELLNESS 1 ",3
SS4022,APPLIED FULL BODY CIRCUIT TRAINING IN HEALTH AND ,6
SS4023,Clinical Biomechanics ,6
SS4027,ADVANCED CONCEPTS OF HUMAN RESEARCH AND SES ,6
SS4031,HEALTH RELATED PHYSICAL FITNESS ASSESSMENT ,6
SS4032,"APPLIED EXERCISE, IN STEP & FLEXIBILITY IN HEALTH ",6
SS4033,CORE STABILITY AND ADVANCED RESISTANCE TRAINING ,6
SS4034,STRENGTH AND CONDITIONING 1 ,15
SS4035,FUNDAMENTAL CONCEPTS OF HUMAN RESEARCH AND THEIR ,12
SS4037,EVENT MANAGEMENT IN EXERCISE AND HEALTH FITNESS ,6
SS4041,EXERCISE AND HEALTH FITNESS MANAGEMENT AND WORK ,3
SS4042,EXERCISE AND FITNESS INSTRUCTIONAL SKILLS ,15
SS4043,CLIENT CARE AND FITNESS ASSESSMENT IN PERSONAL ,6
SS4044,STRENGTH AND CONDITIONING 2 ,15
SS4045,RESEARCH PROJECT SUBMISSION ,15
SS4047,FINAL PROJECT IN EXERCISE AND HEALTH FITNESS ,12
SS4051,APPLIED EXERCISE TO MUSIC IN HEALTH AND FITNESS ,6
SS4052,FIRST AID FOR EXERCISE AND PHYSICAL ACTIVITY ,3
SS4053,PSYCHOLOGY OF EXERCISE ADHERENCE AND HEALTHY ,6
SS4057,INFORMATION TECHNOLOGY AND MULTIMEDIA IN EXERCISE ,6
SS4061,APPLIED RESISTANCE TRAINING IN EXERCISE AND HEALTH ,6
SS4062,SPORTS BIOMECHANICS INNOVATION ,9
SS4063,"POSTURE, MUSLE LENGTH ANALYSIS AND FLEXIBILIY IN ",6
SS4067,SES PROJECT A ,6
SS4071,SES PROJECT A ,3
SS4072,EXERCISE IS MEDICINE - EXERCISE PSYCHOLOGY ,9
SS4073,EXERCISE PROGRAMMING IN PERSONAL TRAINING ,6
SS4078,SES PROJECT B ,12
SS4081,APPLIED SPORTS BIOMECHANICS ,9
SS4082,EXERCISE IS MEDICINE - CLINICAL APPLICATIONS ,9
SS4088,DIVERSE POPULATIONS IN EXERCISE AND HEALTH FITNESS ,6
SS4091,SPORT AND HEALTH PERFORMANCE EVALUATION ,9
SS4092,ADVANCED PRACTICES IN STRENGTH AND CONDITIONING ,9
SS4101,EXERCISE IS MEDICINE - DISEASE PREVENTION ,9
SS4102,PSYCHOLOGICAL FOUNDATION OF SPORT AND EXERCISE ,6
SS4103,PSYCHOLOGY OF MOVEMENT DEVELOPMENT FROM INFANCY ,6
SS4105,ANALYSIS OF MOTOR SKILL PERFORMANCE AND LEARNING ,6
SS4111,APPLIED SPORT PSYCHOLOGY ,9
SS4127,APPLIED EXERCISE AND HEALTH PSYCHOLOGY ,6
SS4128,APPLIED SPORT PSYCHOLOGY ,6
SS4142,SCIENTIFIC PERSPECTIVES OF SPORT AND EXERCISE ,3
SS4145,PERCEPTION AND COGNITION IN ACTION ,6
SS4202,INTRODUCTION TO MAJOR PHYSIOLOGICAL SYSTEMS ,6
SS4203,PHYSIOLOGY OF MUSCLE IN MOVEMENT ,6
SS4204,SUPPORT SYSTEMS TO MUSCLE CONTRACTION ,6
SS4205,"NUTRITION, EXERCISE METABOLISM AND SPORTS ",6
SS4206,PHYSIOLOGY AND KINESIOLOGY IN BIOMEDICINE ,6
SS4217,EXERCISE AND HEALTH ,6
SS4231,HUMAN PHYSIOLOGICAL SYSTEM FOR SPORT AND EXERCISE ,3
SS4301,FUNCTIONAL ANATOMY ,6
SS4302,ANATOMY AND KINESIOLOGY ,6
SS4304,INTRODUCTION TO BASIC BIOMECHANICS ,6
SS4305,QUANTITATIVE BIOMECHANICAL ANALYSIS ,6
SS4308,ADVANCED BIOMECHANICS ANALYSIS ,6
SS4312,QUALITATIVE BIOMECHANICAL ANALYSIS ,6
SS4321,FUNCTIONAL ANATOMY ,3
SS4332,INTRODUCTION TO BIOMECHANICS FOR SPORT AND ,3
SS4401,COACHING SCIENCE AND PERFORMANCE 1 ,6
SS4402,EXERCISE AND HEALTH FITNESS ,6
SS4403,COACHING SCIENCE AND PERFORMANCE 2 ,6
SS4404,COACHING AND SCIENCE PERFORMANCE 3 ,6
SS4405,SPORTS INJURIES ,6
SS4407,APPLICATION OF SCIENCE IN SPORT AND EXERCISE ,6
SS4408,APPLICATION OF SCIENCE IN SPORT AND EXERCISE 2 ,6
SS4411,COACHING SCIENCE AND PERFORMANCE 1 ,3
SS4415,FUNDAMENTALS OF HUMAN RESEARCH ,6
SS4417,HUMAN PERFORMANCE EVALUATION ,6
SS4422,EXERCISE AND FITNESS ,3
SS4507,PROJECT 1 (SPORT SCIENCE) ,6
SS4508,PROJECT 2 (SPORT SCIENCE) ,6
SS4541,SPORT AND EXERCISE SCIENCES - TRANSITION ,9
SS4552,SPORT AND EXERCISE SCIENCES - IMMERSION ,9
SS4903,"SOCIAL SCI 2, PSYCHOLOGY OF HEALTH AND ILLNESS ",6
SS6001,APPLIED EXERCISE AND HEALTH PSYCHOLOGY ,6
SS6002,APPLIED SPORT PSYCHOLOGY ,6
SS6003,PROFESSIONAL COMPETENCIES 1 ,6
SS6004,"RESEARCH DISSERTATION IN SPORT, EXERCISE AND ",30
SS6011,ANALYSIS OF MOTOR SKILL PERFORMANCE AND LEARNING ,6
SS6012,PSYCHOLOGY OF MOVEMENT DEVELOPMENT FROM INFANCY ,6
SS6013,PROFESSIONAL COMPETENCIES 2 ,6
SS6021,RESEARCH DISSERTATION ,30
SS6022,SPEED SPORTS ,6
SS6023,PROFESSIONAL COMPETENCIES 3 ,6
SS6032,ENDURANCE SPORTS ,6
SS6033,STRENGTH AND CONDITIONING ,3
SS6042,STRENGTH SPORTS ,6
SS6043,PLACEMENT ,3
SS6052,TEAM SPORTS ,6
SS6053,PROFESSIONAL COMPETENCIES 4 ,6
SS6061,RESEARCH DISSERTATION 1 ,15
SS6062,RESEARCH DISSERTATION 2 ,15
SS6063,PSYCHOLOGICAL SKILLS TRAINING FOR SPORTS ,6
SS6072,PERFORMANCE PSYCHOLOGY ,6
SS6073,STRENGTH AND CONDITIONING ,6
SS6082,MOTOR COGNITION: UNDERSTANDING ACTION IN ,6
SS6091,VIDEO AND PERFORMANCE ANALYSIS ,6
SS6092,EXERCISE PSYCHOLOGY AND MENTAL HEALTH ,6
SS6093,RESEARCH DISSERTATION DEVELOPMENT ,3
SS6103,PROFESSIONAL ISSUES AND ETHICS IN APPLIED ,6
SS6113,APPLIED POSITIVE PSYCHOLOGY ,6
SS6121,THE COACHING PROCESS AND PRACTICE ,12
SS6122,REFLECTIVE PRACTICE FOR SPORTS COACHES AND APPLIED ,12
SS6123,PSYCHOLOGY RESEARCH DISSERTATION DEVELOPMENT ,6
SS6131,MANAGEMENT AND LEADERSHIP IN COACHING ,12
SS6132,PERFORMANCE ANALYSIS IN COACHING ,6
SS6133,RESEARCH PROJECT 2 SPORTS COACHING ,18
SS6141,PSYCHOLOGICAL SKILLS TRAINING FOR SPORTS AND ,9
SS6142,RESEARCH PROJECT 1 SPORTS COACHING ,12
SS6143,ATHLETE AND COACH DEVELOPMENT ,12
SS6151,RESEARCH PROJECT DEVELOPMENT ,6
SS6152,PERFORMANCE PSYCHOLOGY ,9
SS6153,PROFESSIONAL PRACTICE 3: CONSULTING AND REFLECTIVE ,6
SS6161,APPLIED POSITIVE PSYCHOLOGY ,9
SS6162,EXERCISE PSYCHOLOGY AND MENTAL HEALTH ,9
SS6163,"RESEARCH DISSERTATION IN SPORT, EXERCISE AND ",24
SS6171,PROFESSIONAL PRACTICE 1: PROFESSIONAL ,6
SS6172,PROFESSIONAL PRACTICE 2: PROFESSIONAL AND ETHICAL ,6
SS6182,PSYCHOLOGY RESEARCH DISSERTATION DEVELOPMENT ,6
SS8011,PERSONAL REVIEW AND DEVELOPMENT PLANNING ,18
SS8012,THE PROFESSIONAL PARADIGM 1: PRACTICAL AND ,9
SS8013,"THE PROFESSIONAL PARADIGM 2: EVOLVING THE THEORY, ",18
SS8022,EVALUATION METHODS AND ANALYSIS 1 ,12
SS8023,EVALUATION METHODS AND ANALYSIS 2 ,15
SS8031,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,24
SS8032,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,24
SS8033,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,24
SS8034,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,24
SS8035,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,24
SS8036,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,24
SS8037,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,24
SS8038,PROFESSIONAL INNOVATION: INTERVENTION DESIGN AND ,21
SS8041,INNOVATION PROGRESSION 1 ,3
SS8042,INNOVATION PROGRESSION 2 ,3
SS8043,INNOVATION PROGRESSION 3 ,3
TP4004,TEACHING PRACTICE 1 ,12
TP4007,TEACHING PRACTICE 2 ,18
TP4014,SCHOOL PLACEMENT 1 ,18
TP4017,SCHOOL PLACEMENT 2 ,24
TP4024,SCHOOL PLACEMENT 1 ,24
TP4027,SCHOOL PLACEMENT 2 ,30
TP5001,TEACHING PRACTICE 1 ,6
TP5002,TEACHING PRACTICE 2 ,6
TP5011,SCHOOL PLACEMENT 1 ,6
TP5012,SCHOOL PLACEMENT 2 ,6
UP4301,AUTUMN PRACTICUM (EHS - 6 CREDITS) ,6
UP4302,SPRING PRACTICUM (EHS - 6 CREDITS) ,6
WT4002,WOOD TECHNOLOGY AND DESIGN 1 (ED) ,6
WT4004,WOOD TECHNOLOGY AND DESIGN 2 ,6
WT4005,ARCHITECTURAL TECHNOLOGY: HERITAGE AND DESIGN ,6
WT4006,ARCHITECTURAL TECHNOLOGY: SERVICES AND CONTROL ,6
WT4007,BUILDING MEASUREMENT AND DOCUMENTATION ,6
WT4008,SAFETY IN TECHNOLOGY CLASSROOMS ,6
WT4013,WOOD PROCESSING: PRACTICE AND SAFETY ,6
WT4015,ARCHITECTURAL TECHNOLOGY 1: DESIGNING ,6
WT4016,WOOD TECHNOLOGY AND DESIGN 2 ,6
WT4024,PREPARATION AND PLANNING FOR TECHNOLOGY TEACHING ,6
WT4025,WOOD TECHNOLOGY AND DESIGN 2 (ED) ,6
WT4026,ARCHITECTURAL TECHNOLOGY 2: DESIGNING HOMES FOR ,6
WT4028,WOOD TECHNOLOGY AND DESIGN 3 (ED) ,6
WT4036,ARCHITECTURAL TECHNOLOGY 3: ENVELOPE DESIGN ,6
WT4048,HEALTH AND SAFETY IN TECHNOLOGY EDUCATION ,3
WT4102,WOOD SCIENCE 1 ,6
WT4103,WOOD TECHNOLOGY AND DESIGN 1 ,6
WT4106,ARCHITECTURAL TECHNOLOGY: MATERIALS TECHNOLOGY ,6
WT4201,WOOD TECHNOLOGY 1 ,6
WT4205,ARCHITECTURAL TECHNOLOGY: THE BUILT ENVIRONMENT ,6
WT4302,WOOD TECHNOLOGY 2 ,6
WT4603,WOOD PROCESSING SAFETY AND PRACTICE ,6
WT4904,DESIGN FOR TEACHERS ,6
WT4927,FINAL YEAR PROJECT 1 ,3
WT4937,SAFETY IN TECHNOLOGY CLASSROOMS: LEGISLATION & ,3
WT4938,PROJECT 3 MATERIALS AND CONSTRUCTION ,12
WT4948,PROJECT 2 MATERIALS AND CONSTRUCTION ,6
WT4958,FINAL YEAR PROJECT 2 ,15
WT4968,SAFETY IN TECHNOLOGY CLASSROOMS: LEGISLATION & ,3
WT5911,TECHNOLOGY EDUCATION AND WORKSHOP PRACTICE 1 ,6
WT5912,TECHNOLOGY EDUCATION AND WORKSHOP PRACTICE 2 ,6
