Module Code,Title,Credits
SO6122,MSC DISSERTATION PROPOSAL WORKSHOP ,3
SO6132,MSC DISSERTATION RESEARCH WORKSHOP ,3
SO6142,YOUTH SOCIOLOGY ,9
SO7002,QUALITATIVE SOCIAL RESEARCH METHODS FOR PHD ,10
SO7012,QUANTITATIVE SOCIAL RESEARCH METHODS FOR PHD ,10
SP3001,SPANISH FOR BEGINNERS ,3
SP3911,SPANISH FOR BEGINNERS 1 (EQUINE SCIENCE) ,6
SP3912,SPANISH FOR BEGINNERS 2 (EQUINE SCIENCE) ,6
SP4001,WHO ARE THE SPANIARDS? INTRODUCTION TO SPANISH ,6
SP4002,INTRODUCTION TO LATIN AMERICAN CULTURE/S ,6
SP4003,SOCIO-POLITICAL ISSUES IN THE CONTEMPORARY ,6
SP4005,SPANISH LANGUAGE AND CULTURE (POST-BEGINNERS) ,6
SP4007,MODERN TRENDS IN HISPANIC CULTURE AND THE ARTS ,6
SP4009,SPANISH LITERATURE 1 ,6
SP4015,SPANISH LANGUAGE AND CULTURE (ADVANCED) ,6
SP4019,SPANISH LITERATURE 2 ,9
SP4029,SPANISH SOCIETY 1 ,6
SP4039,SPANISH SOCIETY 2 ,9
SP4131,SPANISH FOR BEGINNERS 1 (EUROPEAN STUDIES) ,6
SP4132,SPANISH FOR BEGINNERS 2 ,6
SP4133,SPANISH FOR BEGINNERS 3 ,6
SP4134,SPANISH FOR LEGAL STUDIES (BEGINNERS) ,6
SP4141,SPANISH LANGUAGE AND SOCIETY 1 ,6
SP4142,SPANISH LANGUAGE AND SOCIETY 2 ,6
SP4143,SPANISH LANGUAGE AND SOCIETY 3 ,6
SP4146,MODERN AND CONTEMPORARY SPAIN ,6
SP4147,SPAIN EUROPE AND BEYOND ,6
SP4148,MEDIA AND CURRENT ISSUES IN THE SPANISH SPEAKING ,6
SP4151,SPANISH FOR BUSINESS 1 (BEGINNERS) ,6
SP4152,SPANISH FOR BUSINESS 2 (BEGINNERS) ,6
SP4153,SPANISH FOR BUSINESS 3 (BEGINNERS) ,6
SP4155,SPANISH FOR BUSINESS 5 (BEGINNERS) ,6
SP4156,SPANISH FOR BUSINESS 4 (BEGINNERS) ,6
SP4157,SPANISH FOR BUSINESS 6 ,6
SP4158,SPANISH FOR BUSINESS 7 ,6
SP4161,SPANISH FOR BUSINESS 1 ,6
SP4162,SPANISH FOR BUSINESS 2 ,6
SP4163,SPANISH FOR BUSINESS 3 ,6
SP4165,SPANISH FOR BUSINESS 5 ,6
SP4166,SPANISH FOR BUSINESS 4 ,6
SP4231,"SPANISH LANGUAGE, CULTURE AND SOCIETY 1 ",6
SP4232,"SPANISH LANGUAGE,CULTURE AND SOCIETY 2 (BEGINNERS) ",6
SP4233,SPANISH LANGUAGE CULTURE AND SOCIETY 3 (BEGINNERS) ,6
SP4241,"SPANISH LANGUAGE, CULTURAL AND SOCIETY 1 ",6
SP4242,"SPANISH LANGUAGE, CULTURE AND SOCIETY 2A ",6
SP4243,"SPANISH LANGUAGE, CULTURE AND SOCIETY 3 ",6
SP4246,"SPANISH LANGUAGE, CULTURE AND SOCIETY 4 ",6
SP4247,"SPANISH LANGUAGE, CULTURE AND SOCIETY 5 ",6
SP4248,"SPANISH LANGUAGE, CULTURE AND SOCIETY 6 ",6
SP4622,INDIGENISMO AND NEGRISMO IN LATIN AMERICA ,6
SP4625,FROM ROMANTICISM TO REALISM IN HISPANIC LITERATURE ,6
SP4627,TWENTIETH CENTURY TRENDS IN HISPANIC LITERATURE ,6
SP4628,WOMEN'S NARRATIVES OF RESISTANCE IN THE HISPANIC ,6
SP4807,SPAIN AND EUROPE ,6
SP4808,SPANISH LANGUAGE AND LITERATURE 1 ,6
SP4818,SPANISH LANGUAGE AND LITERATURE 2 ,6
SP4934,SPANISH FOR LAW STUDENTS (ADVANCED) ,6
SP6001,SPANISH IN THE CONTEMPORARY WORLD ,9
SP6002,THEORY AND PRACTICE OF TRANSLATION (SPANISH) ,9
SP6011,SOCIOLINGUISTICS OF SPANISH ,9
SP6012,ISSUES IN CONTEMPORARY SPAIN AND LATIN AMERICA ,9
SP6021,CULTURAL TRANSITIONS: LITERATURE AND FILM IN SPAIN ,9
SP6022,THE CULTURE OF MEMORY IN SPAIN AND LATIN AMERICA: ,9
TE4001,ESL FOR SECONDARY TEACHING 1 ,6
TE4002,ESL FOR SECONDARY TEACHING 2 ,6
TE4003,"IRISH TRADITIONS, FOLKLORE AND CULTURE ",6
TE4004,CELTA ,18
TE4008,ESL LANGUAGE AND CULTURE ,6
TE4011,ENGLISH AS A FOREIGN LANGUAGE 1 (INTERMEDIATE) ,6
TE4012,ENGLISH AS A FOREIGN LANGUAGE 2 (INTERMEDIATE) ,6
TE4014,INTRODUCTION TO TEFL ,6
TE4021,ENGLISH AS A FOREIGN LANGUAGE 1 (UPPER ,6
TE4022,ENGLISH AS A FOREIGN LANGUAGE 2 (UPPER ,6
TE4025,TEACHING ENGLISH AS A FOREIGN LANGUAGE 1 (AL) ,6
TE4026,TEACHING ENGLISH AS A FOREIGN LANGUAGE 2 ,6
TE4028,TEACHING ENGLISH AS A FOREIGN LANGUAGE 3 ,6
TE4031,ENGLISH AS A FOREIGN LANGUAGE 1 (ADVANCED) ,6
TE4032,ENGLISH AS A FOREIGN LANGUAGE 2 (ADVANCED) ,6
TE4106,TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES ,6
TE4107,TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES ,6
TE4108,TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES ,6
TE5931,THEORY AND PRACTICE IN TEFL 1 ,9
TE5932,THEORY AND PRACTICE IN TEFL 2 ,9
TE6001,MASTERS THESIS A TEFL ,9
TE6002,MASTERS THESIS B TEFL ,21
TE6011,SLA THEORIES AND CLASSROOM APPLICATIONS ,9
TE6012,LANGUAGE PEDAGOGY FOR ELT ,9
TE6013,TESOL PRAXIS ,30
TE6021,PROFESSIONAL LANGUAGE USE FOR ENGLISH LANGUAGE ,9
TE6022,PROFESSIONAL LANGUAGE DEVELOPMENT FOR ENGLISH ,9
TE6031,TESOL IN BLENDED LEARNING ENVIRONMENTS ,9
TP5912,TEACHING PRACTICE 2 ,9
TP5921,TEACHING PRACTICE 1 ,9
TT3002,COMPANY LAW FOR TAX ADMINISTRATION ,3
TT3012,COMMERCIAL LAW FOR TAX ADMINISTRATION ,6
TT4092,COMPANY LAW 2 ,3
TT4093,COMPANY LAW 1 ,3
TT4112,COMMERCIAL LAW ,6
TW4001,DIGITAL MEDIA AND COMMUNICATION ,6
TW4003,INTRODUCTION TO TECHNICAL COMMUNICATION ,6
TW4006,WRITING FOR NEW MEDIA ,6
TW4007,TECHNICAL COMMUNICATION AND INSTRUCTIONAL DESIGN ,6
TW4008,TECHNICAL COMMUNICATION AND INSTRUCTIONAL DESIGN ,6
TW4115,Principles of Professional and Technical Communication and ,6
TW4116,Workplace Issues in Technical and Professional ,6
TW4118,Content Development and Information Management ,6
TW5211,Principles of Professional and Technical Communication and ,9
TW5212,Workplace Issues in Technical and Professional ,9
TW5221,TECHNICAL COMMUNICATION 2: THEORY ,9
TW5222,Content Development and Information Management ,9
TW6101,THESIS 1 - MA TECHNICAL COMMUNICATIONS ,30
TW6102,THESIS 2 - MA IN TECHNICAL COMMUNICATIONS ,30
UP4101,PRACTICUM 1 ,15
UP4102,PRACTICUM 2 ,15
UP4201,AUTUMN PRACTICUM (AHSS - 6 CREDITS) ,6
UP4202,SPRING PRACTICUM (AHSS - 6 CREDITS) ,6
UP5101,ENGAGED RESEARCH DESIGN (AHSS) ,12
UP5102,ENGAGED RESEARCH DELIVERY (AHSS) ,12
UP5105,ENGAGED RESEARCH EVALUATION (AHSS) ,6
WS2011,INTRODUCTION TO ISSUES IN WOMEN'S STUDIES ,6
WS2012,WOMEN AND LITERATURE ,6
WS3102,INTRODUCTION TO FEMINIST THEORY ,6
WS3112,"WOMEN, REPRESENTATION AND CULTURE ",6
WS4003,Contemporary Women's Writing ,6
WS4004,GENDER: SOCIOLOGICAL PERSPECTIVES ,6
WS4011,FEMINIST PERSPECTIVES: AN INTRODUCTION ,6
WS4018,"GENDER, IDENTITY CULTURE AND SOCIETY ",6
WS4027,Gender and Modernity ,6
WS4028,THEORIES OF MULTICULTURALISM ,6
WS5011,PHILOSOPHICAL APPROACHES TO GENDER ,9
WS6001,MASTERS THESIS A WOMENS STUDIES ,9
WS6002,MASTER THESIS B WOMENS STUDIES ,9
WS6011,RESEARCH METHODS ,9
WS6013,"DISSERTATION (MA GENDER, CULTURE AND SOCIETY) ",30
WS6023,FEMINIST LITERARY THEORY ,9
WS6031,"THEORETICAL APPROACHES TO GENDER, CULTURE AND ",9
WS6032,"FEMINISM(S), DIASPORA AND MULTICULTURALISM ",9
WS6042,"THEORETICAL APPROACHES TO GENDER, CULTURE AND ",9
WS6051,FEMINIST APPROACHES TO RESEARCH ,3
XD4011,"MODULE 1 FROM UNIVERSITé DE FRANCHE COMTé, ",6
XD4012,"MODULE 6 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4013,"MODULE 11 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4021,"MODULE 2 FROM UNIVERSITé DE FRANCHE COMTé, ",6
XD4022,"MODULE 7 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4023,"MODULE 12 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4031,"MODULE 3 FROM UNIVERSITé DE FRANCHE COMTé, ",6
XD4032,"MODULE 8 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4033,"MODULE 13 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4041,"MODULE 4 FROM UNIVERSITé DE FRANCHE COMTé, ",6
XD4042,"MODULE 9 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4043,"MODULE 14 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4051,"MODULE 5 FROM UNIVERSITé DE FRANCHE COMTé, ",6
XD4052,"MODULE 10 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4053,"MODULE 15 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4104,"MODULE 16 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4114,"MODULE 17 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4124,"MODULE 18 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4134,"MODULE 19 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD4144,"MODULE 20 FROM THE UNIVERSITé DE FRANCHE COMTé, ",6
XD6001,INTENSIVE WEEK 1 ,6
XD6002,INTENSIVE WEEK 2 ,6
XD6003,RENNES 2 TELME MODULE 1 ,3
XD6004,RENNES 2 TELME MODULE 2 ,6
XD6005,RENNES 2 TELME MODULE 3 ,3
XD6006,RENNES 2 TELME MODULE 4 ,18
XD6007,RENNES 2 TELME MODULE 5 THESIS ,15
XD6008,RENNES 2 TELME MODULE 6 INTERNSHIP ,9
XD6009,ÅBO AKADEMI TELME MODULE 1 ,6
XD6010,ÅBO AKADEMI TELME MODULE 2 ,6
XD6011,ÅBO AKADEMI TELME MODULE 3 ,6
XD6012,ÅBO AKADEMI TELME MODULE 4 ,6
XD6013,ÅBO AKADEMI TELME MODULE 5 ,6
XD6014,ÅBO AKADEMI TELME MODULE 6 INTERNSHIP ,6
XD6015,ÅBO AKADEMI TELME MODULE 7 THESIS ,15
XD6016,ÅBO AKADEMI TELME MODULE 8 THESIS SEMINAR ,9
XD6017,UNIVERZITA MATEJA BELA TELME MODULE 1 INTERNSHIP ,3
XD6018,UNIVERZITA MATEJA BELA TELME MODULE 2 ,6
XD6019,UNIVERZITA MATEJA BELA TELME MODULE 3 ,6
XD6021,UNIVERZITA MATEJA BELA TELME MODULE 4 ,6
XD6022,UNIVERZITA MATEJA BELA TELME MODULE 5 ,6
XD6023,UNIVERZITA MATEJA BELA TELME MODULE 6 ,6
XD6024,UNIVERZITA MATEJA BELA TELME MODULE 7 ,3
XD6025,UNIVERZITA MATEJA BELA TELME MODULE 8 INTERNSHIP ,3
XD6026,UNIVERZITA MATEJA BELA TELME MODULE 9 ,3
XD6027,UNIVERZITA MATEJA BELA TELME MODULE 10 THESIS ,18
XD6028,ADAM MICKIEWICZ TELME MODULE 1 ,9
XD6029,ADAM MICKIEWICZ TELME MODULE 2 INTERNSHIP ,6
XD6030,ADAM MICKIEWICZ TELME MODULE 3 ,12
XD6031,ADAM MICKIEWICZ TELME MODULE 4 ,6
XD6032,ADAM MICKIEWICZ TELME MODULE 5 ,3
XD6033,ADAM MICKIEWICZ TELME MODULE 6 THESIS ,15
XD6034,ADAM MICKIEWICZ TELME MODULE 7 ,6
XF6001,EUROPEAN LAW: AN INTRODUCTION 1 ,5
XF6002,EUROPEAN LAW: AN INTRODUCTION 2 ,5
XF6003,CURRENT TOPICS IN EUROPEAN LAW AND POLITICS ,10
XF6004,MA THESIS ,30
XF6011,EUROPEAN UNION POLITICS AND POLICIES 1 ,5
XF6012,EUROPEAN UNION POLITICS AND POLICIES 2 ,5
XF6013,EXTERNAL RELATIONS OF THE EU ,5
XF6021,EUROPEAN POLITICAL ECONOMY ,5
XF6022,INTRODUCTION TO EUROPEANIZATION OF SOCIETIES ,5
XF6023,EUROPE IN THE GLOBAL ECONOMY ,5
XF6031,CRITICAL WRITING AND THINKING ,5
XF6032,TRANSFORMATION OF EUROPEAN ECONOMIES ,5
XF6033,CHALLENGES TO EUROPEAN SOCIETY ,10
XF6041,HISTORY OF EUROPEAN INTEGRATION ,5
XF6042,PHILOSOPHY AND IDEAS OF EUROPE ,5
XF6043,SOCIAL AND POLITICAL PHILOSOPHY OF EUROPE: CURRENT ,10
XF6051,RESEARCH DESIGN FOR EU STUDIES 1 ,5
XF6052,RESEARCH DESIGN FOR EU STUDIES 2 ,5
XF6053,CULTURAL DIVERSITY IN EUROPE ,5
XF6063,EU LANGUAGE COURSE ,5
XF6073,FLENSBURG YEAR 2 MODULE 1 ,6
XF6083,FLENSBURG YEAR 2 MODULE 2 ,6
XF6093,FLENSBURG YEAR 2 MODULE 3 ,6
XF6101,FLENSBURG YEAR 1 MODULE 1 ,6
XF6102,FLENSBURG YEAR 1 MODULE 6 ,6
XF6103,FLENSBURG YEAR 2 MODULE 4 ,6
XF6113,FLENSBURG YEAR 2 MODULE 5 ,6
XF6164,FLENSBURG YEAR 2 DISSERTATION ,30
XF6201,FLENSBURG YEAR 1 MODULE 2 ,6
XF6202,FLENSBURG YEAR 1 MODULE 7 ,6
XF6301,FLENSBURG YEAR 1 MODULE 3 ,6
XF6302,FLENSBURG YEAR 1 MODULE 8 ,6
XF6401,FLENSBURG YEAR 1 MODULE 4 ,6
XF6402,FLENSBURG YEAR 1 MODULE 9 ,6
XF6501,FLENSBURG YEAR 1 MODULE 5 ,6
XF6502,FLENSBURG YEAR 1 MODULE 10 ,6
XF6601,FLENSBURG YEAR 1 MODULE 6 ,6
XF6602,FLENSBURG INCOMING MODULE 11 ,6
